19203	0	0	0	
19316	29	0	0	
19367	0	0	0	
19372	29	0	0	
19373	29	0	0	
19374	7	29	0	
19383	0	0	0	
19429	29	0	0	
19485	0	0	0	
19486	0	0	0	
19487	0	0	0	
19494	0	0	0	
19498	0	0	0	
19499	0	0	0	
19503	0	0	0	
19508	0	0	0	
19509	0	0	0	
19510	0	0	0	
19512	0	0	0	
19513	0	0	0	
19517	0	0	0	
19518	0	0	0	
19520	0	0	0	
19522	0	0	0	
19530	0	0	0	
19534	0	0	0	
19535	0	0	0	
19536	0	0	0	
19537	0	0	0	
19540	0	0	0	
19541	0	0	0	
19552	0	0	0	
19557	29	0	0	
19594	0	0	0	
19608	0	0	0	
19613	0	0	0	
19629	0	0	0	
19636	0	0	0	
19638	0	0	0	
19642	0	0	0	
19814	0	0	0	
19815	0	0	0	
19824	0	0	0	
19839	0	0	0	
19857	29	0	0	
19961	29	0	0	
19962	29	0	0	
22277	0	0	0	
22358	0	0	0	
22367	29	0	0	
22398	0	0	0	
22415	29	0	0	
22419	0	0	0	
22533	0	0	0	
22536	0	0	0	
22537	0	0	0	
22539	0	0	0	
22540	0	0	0	
22543	0	0	0	
22545	0	0	0	
22959	0	0	0	
22973	0	0	0	
22986	0	0	0	
22987	0	0	0	
22991	0	0	0	
22992	0	0	0	
22993	0	0	0	
22995	0	0	0	
23065	7	29	0	
23066	29	0	0	
23067	7	29	0	
23068	7	29	0	
23069	7	29	0	
23089	0	0	0	
23827	0	0	0	
23849	0	0	0	
23913	29	0	0	
23914	29	0	0	
23916	29	0	0	
23917	29	0	0	
23922	0	0	0	
23940	0	0	0	
23946	0	0	0	
23947	0	0	0	
23951	0	0	0	
23953	7	29	0	
23986	0	0	0	
24033	0	0	0	
24108	0	0	0	
24109	0	0	0	
24124	0	0	0	
24187	0	0	0	
24189	0	0	0	
24220	0	0	0	
24266	0	0	0	
24288	0	0	0	
24375	29	0	0	
24376	29	0	0	
26115	0	0	0	
43913	0	0	0	
43914	0	0	0	
44020	0	0	0	
44027	0	0	0	
44060	0	0	0	
44079	0	0	0	
44089	7	29	0	
44090	7	29	0	
44092	7	29	0	
44093	7	29	0	
44094	7	29	0	
44095	7	29	0	
44097	29	0	0	
44099	0	0	0	
44104	0	0	0	
44110	0	0	0	
44116	0	0	0	
44130	0	0	0	
44132	0	0	0	
44147	0	0	0	
44153	0	0	0	
44170	0	0	0	
44182	0	0	0	
44190	0	0	0	
44195	0	0	0	
44196	0	0	0	
44200	0	0	0	
44202	0	0	0	
44204	0	0	0	
44207	0	0	0	
44208	0	0	0	
44215	0	0	0	
44219	0	0	0	
44222	0	0	0	
44223	0	0	0	
44224	29	0	0	
44225	0	0	0	
44250	0	0	0	
44334	29	0	0	
44337	0	0	0	
44339	0	0	0	
44345	0	0	0	
44350	0	0	0	
44352	0	0	0	
44353	29	0	0	
44354	29	0	0	
44355	29	0	0	
44434	0	0	0	
87654	11	0	0	
87655	11	0	0	
87656	0	0	0	
87657	0	0	0	
87658	0	0	0	
87659	0	0	0	
87660	0	0	0	
87661	0	0	0	
87662	0	0	0	
87663	0	0	0	
87664	0	0	0	
87665	0	0	0	
87666	0	0	0	
87667	0	0	0	
87668	0	0	0	
87669	0	0	0	
87670	0	0	0	
87671	0	0	0	
87672	0	0	0	
87673	0	0	0	
87674	0	0	0	
87675	0	0	0	
87676	0	0	0	
87677	0	0	0	
87678	0	0	0	
87679	0	0	0	
87680	0	0	0	
87681	7	29	0	
87682	0	0	0	
87683	0	0	0	
87684	0	0	0	
87685	0	0	0	
87686	0	0	0	
87687	0	0	0	
87688	0	0	0	
87689	7	0	0	
87690	0	0	0	
87691	0	0	0	
87692	0	0	0	
87693	0	0	0	
87694	3	0	0	
87695	0	0	0	
87696	0	0	0	
87697	0	0	0	
87698	0	0	0	
87699	0	0	0	
87700	0	0	0	
87701	0	0	0	
87702	0	0	0	
87703	0	0	0	
87704	0	0	0	
87705	0	0	0	
87706	0	0	0	
87707	0	0	0	
87708	0	0	0	
87709	0	0	0	
87710	0	0	0	
87711	0	0	0	
87712	0	0	0	
87713	0	0	0	
87714	0	0	0	
87715	0	0	0	
87716	0	0	0	
87717	0	0	0	
87718	0	0	0	
87719	0	0	0	
87720	0	0	0	
87721	0	0	0	
87722	0	0	0	
87723	29	0	0	
87724	0	0	0	
87725	0	0	0	
87726	0	0	0	
87727	0	0	0	
87728	0	0	0	
87729	0	0	0	
87730	0	0	0	
87731	0	0	0	
87732	0	0	0	
87733	0	0	0	
87734	0	0	0	
87735	0	0	0	
87736	0	0	0	
87737	0	0	0	
87738	0	0	0	
87739	0	0	0	
87740	0	0	0	
87741	0	0	0	
87742	0	0	0	
87743	0	0	0	
87744	0	0	0	
87745	0	0	0	
87746	0	0	0	
87747	0	0	0	
87748	0	0	0	
87749	0	0	0	
87750	0	0	0	
87751	0	0	0	
87752	0	0	0	
87753	0	0	0	
87754	0	0	0	
87755	0	0	0	
87756	0	0	0	
87757	0	0	0	
87758	0	0	0	
87759	0	0	0	
87760	0	0	0	
87761	0	0	0	
87762	0	0	0	
87763	0	0	0	
87764	0	0	0	
87765	0	0	0	
87766	0	0	0	
87767	0	0	0	
87768	0	0	0	
87769	0	0	0	
87770	0	0	0	
87771	0	0	0	
87772	0	0	0	
87773	0	0	0	
87774	0	0	0	
87775	0	0	0	
87776	0	0	0	
87777	0	0	0	
87778	0	0	0	
87779	0	0	0	
87780	0	0	0	
87781	0	0	0	
87782	0	0	0	
87783	0	0	0	
87784	0	0	0	
87785	0	0	0	
87786	0	0	0	
87787	0	0	0	
87788	0	0	0	
87789	0	0	0	
87790	0	0	0	
87791	0	0	0	
87792	0	0	0	
87793	0	0	0	
87794	0	0	0	
87795	0	0	0	
87796	0	0	0	
87797	0	0	0	
87798	0	0	0	
87799	0	0	0	
87800	0	0	0	
87801	0	0	0	
87802	0	0	0	
87803	0	0	0	
87804	0	0	0	
87805	0	0	0	
87806	0	0	0	
87807	7	29	0	
87808	0	0	0	
87809	0	0	0	
87810	0	0	0	
87811	0	0	0	
87812	0	0	0	
87813	0	0	0	
87814	0	0	0	
87815	0	0	0	
87816	0	0	0	
87817	0	0	0	
87818	0	0	0	
87819	0	0	0	
87820	0	0	0	
87821	0	0	0	
87822	0	0	0	
87823	0	0	0	
87824	0	0	0	
87825	0	0	0	
87826	29	0	0	
87827	0	0	0	
87828	0	0	0	
87829	0	0	0	
87830	0	0	0	
87831	0	0	0	
87832	0	0	0	
87833	0	0	0	
87834	0	0	0	
87835	0	0	0	
87836	0	0	0	
87837	0	0	0	
87838	0	0	0	
87839	0	0	0	
87840	0	0	0	
87841	0	0	0	
87842	0	0	0	
87843	0	0	0	
87844	0	0	0	
87845	0	0	0	
87846	0	0	0	
87847	0	0	0	
87848	0	0	0	
87849	0	0	0	
87850	0	0	0	
87851	0	0	0	
87852	0	0	0	
87853	0	0	0	
87854	0	0	0	
87855	0	0	0	
87856	0	0	0	
87857	0	0	0	
87858	0	0	0	
87859	0	0	0	
87860	0	0	0	
87861	0	0	0	
87862	0	0	0	
87863	0	0	0	
87864	0	0	0	
87865	0	0	0	
87866	0	0	0	
87867	0	0	0	
87868	0	0	0	
87869	0	0	0	
87870	0	0	0	
87871	0	0	0	
87872	0	0	0	
87873	0	0	0	
87874	0	0	0	
87875	0	0	0	
87876	0	0	0	
87877	0	0	0	
87878	0	0	0	
87879	0	0	0	
87880	0	0	0	
87881	0	0	0	
87882	0	0	0	
87883	0	0	0	
87884	0	0	0	
87885	0	0	0	
87886	0	0	0	
87887	0	0	0	
87888	0	0	0	
87889	0	0	0	
87890	0	0	0	
87891	0	0	0	
87892	0	0	0	
87893	0	0	0	
87894	0	0	0	
87895	0	0	0	
87896	0	0	0	
87897	0	0	0	
87898	0	0	0	
87899	0	0	0	
87900	0	0	0	
87901	0	0	0	
87902	0	0	0	
87903	0	0	0	
87904	0	0	0	
87905	0	0	0	
87906	0	0	0	
87907	0	0	0	
87908	0	0	0	
87909	0	0	0	
87910	0	0	0	
87911	0	0	0	
87912	0	0	0	
87913	0	0	0	
87914	0	0	0	
87915	0	0	0	
87916	0	0	0	
87917	0	0	0	
87918	0	0	0	
87919	0	0	0	
87920	0	0	0	
87921	0	0	0	
87922	0	0	0	
87923	0	0	0	
87924	0	0	0	
87925	0	0	0	
87926	0	0	0	
87927	0	0	0	
87928	0	0	0	
87929	0	0	0	
87930	0	0	0	
87931	0	0	0	
87932	0	0	0	
87933	0	0	0	
87934	0	0	0	
87935	0	0	0	
87936	0	0	0	
87937	0	0	0	
87938	0	0	0	
87939	0	0	0	
87940	0	0	0	
87941	0	0	0	
87942	0	0	0	
87943	0	0	0	
87944	0	0	0	
87945	0	0	0	
87946	0	0	0	
87947	0	0	0	
87948	0	0	0	
87949	0	0	0	
87950	0	0	0	
87951	0	0	0	
87952	0	0	0	
87953	0	0	0	
87954	0	0	0	
87955	0	0	0	
87956	0	0	0	
87957	0	0	0	
87958	0	0	0	
87959	0	0	0	
87960	0	0	0	
87961	0	0	0	
87962	0	0	0	
87963	0	0	0	
87964	0	0	0	
87965	0	0	0	
87966	0	0	0	
87967	0	0	0	
87968	0	0	0	
87969	0	0	0	
87970	29	0	0	
87971	0	0	0	
87972	0	0	0	
87973	0	0	0	
87974	0	0	0	
87975	0	0	0	
87976	0	0	0	
87977	0	0	0	
87978	0	0	0	
87979	0	0	0	
87980	0	0	0	
87981	0	0	0	
87982	0	0	0	
87983	0	0	0	
87984	0	0	0	
87985	0	0	0	
87986	0	0	0	
87987	0	0	0	
87988	0	0	0	
87989	0	0	0	
87990	0	0	0	
87991	0	0	0	
87992	0	0	0	
87993	0	0	0	
87994	0	0	0	
87995	0	0	0	
87996	0	0	0	
87997	0	0	0	
87998	0	0	0	
87999	0	0	0	
88000	7	0	0	
88001	0	0	0	
88002	0	0	0	
88003	0	0	0	
88004	0	0	0	
88005	0	0	0	
88006	0	0	0	
88007	0	0	0	
88008	0	0	0	
88009	0	0	0	
88010	0	0	0	
88011	0	0	0	
88012	0	0	0	
88013	0	0	0	
88014	0	0	0	
88015	0	0	0	
88016	0	0	0	
88017	0	0	0	
88018	0	0	0	
88019	0	0	0	
88020	0	0	0	
88021	0	0	0	
88022	0	0	0	
88023	0	0	0	
88024	0	0	0	
88025	0	0	0	
88026	0	0	0	
88027	0	0	0	
88028	0	0	0	
88029	0	0	0	
88030	0	0	0	
88031	0	0	0	
88032	0	0	0	
88033	0	0	0	
88034	0	0	0	
88035	0	0	0	
88036	0	0	0	
88037	0	0	0	
88038	0	0	0	
88039	0	0	0	
88040	0	0	0	
88041	0	0	0	
88042	0	0	0	
88043	0	0	0	
88044	0	0	0	
88045	0	0	0	
88046	0	0	0	
88047	0	0	0	
88048	0	0	0	
88049	0	0	0	
88050	0	0	0	
88051	0	0	0	
88052	0	0	0	
88053	0	0	0	
88054	0	0	0	
88055	0	0	0	
88056	0	0	0	
88057	0	0	0	
88058	0	0	0	
88059	0	0	0	
88060	0	0	0	
88061	0	0	0	
88062	0	0	0	
88063	0	0	0	
88064	0	0	0	
88065	0	0	0	
88066	0	0	0	
88067	0	0	0	
88068	0	0	0	
88069	29	0	0	
88070	29	0	0	
88071	29	0	0	
88072	29	0	0	
88073	29	0	0	
88074	29	0	0	
88075	29	0	0	
88076	0	0	0	
88077	0	0	0	
88078	0	0	0	
88079	0	0	0	
88080	0	0	0	
88081	0	0	0	
88082	7	29	0	
88083	0	0	0	
88084	0	0	0	
88085	0	0	0	
88086	0	0	0	
88087	0	0	0	
88088	0	0	0	
88089	0	0	0	
88090	0	0	0	
88091	0	0	0	
88092	0	0	0	
88093	0	0	0	
88094	0	0	0	
88095	0	0	0	
88096	0	0	0	
88097	0	0	0	
88098	0	0	0	
88099	0	0	0	
88100	0	0	0	
88101	0	0	0	
88102	0	0	0	
88103	0	0	0	
88104	0	0	0	
88105	0	0	0	
88106	0	0	0	
88107	0	0	0	
88108	0	0	0	
88109	0	0	0	
88110	0	0	0	
88111	0	0	0	
88112	0	0	0	
88113	0	0	0	
88114	0	0	0	
88115	0	0	0	
88116	0	0	0	
88117	0	0	0	
88118	0	0	0	
88119	0	0	0	
88120	0	0	0	
88121	29	0	0	
88122	0	0	0	
88123	0	0	0	
88124	0	0	0	
88125	0	0	0	
88126	0	0	0	
88127	0	0	0	
88128	0	0	0	
88129	0	0	0	
88130	0	0	0	
88131	0	0	0	
88132	0	0	0	
88133	0	0	0	
88134	0	0	0	
88135	0	0	0	
88136	0	0	0	
88137	0	0	0	
