% File Generated: 02-Feb-2012 01:27:30
% Dataset Collection: Colonial Era Weather Archive
% Type: TMAX - Monthly
% Version: LATEST
% Dataset Hash: d4007075d4018cc53e3edc08ca9a3e6a
% 
% ------------------------------------
% 
% This file is a plain text export of a portion of the temperature data contained 
% in Berkeley Earth Surface Temperature Analysis.
% 
% The associated dataset name is shown above, while this file should have the 
% name
% 
% 	data_characterization.txt
% 
% For general information about this data product, please refer to the data set 
% readme file: README.txt
% 
% The current file contains summary data about the information available in each 
% station's temperature time series.  The main temperature data, other secondary 
% data, and station metadata can be found in other files in the same directory 
% and should be distributed together.
% 
% The columns contained in this file are as follows:
% 
% {'Station ID', 'Series Number', 'Number of Data Points', ...
%     'Earliest Date', 'Most Recent Date', 'Unique Times', 'Missing Values', ...
%     'TOB Values', 'Contrib Values', 'Max Value', 'Min Value', 'Mean', 'Median', 
% ...
%     'First Quartile', 'Last Quartile', 'Standard Deviation', 'Bad Flags'
% 
% 	Station ID: A unique integer identifying each station.  Metadata for the site 
% is contained in the associated files labeled "site_summary" or "site_detail".
% 
% 	Series Number: An integer identifying each time series at the specified site.  
% In many cases there is only one time series for each site, and it is labeled 
% "1".  However, sometimes there are multiple instruments or multiple techniques 
% used to report temperature at a given location.  
% 
% 	Number of Data Points: The number of data points reported.  Note that some 
% data products allow for the possibility that multiple values (e.g. an original 
% value and a corrected one) were reported for the same day so the number of data 
% points may be greater than the number of unique time points.  See "data.txt" 
% for additional information on multiply-valued series, if relevant.
% 
% 	Earliest Date: The earliest date for which data is reported.
% 
% 	Most Recent Date: The most recent date for which data is reported.
% 
% 	Unique Times: The number of unique dates reporting data.
% 
% 	Missing Values: The number of reporting oportunities between the earliest and 
% most recent date for which there is no data reported.
% 
% 	TOB Values Known: The number of data values where a time of observation is 
% also reported.  Time of observation defines the local climatological day.  
% Rather than reporting midnight-to-midnight values, it is not uncommon for low 
% tech stations to be recorded every morning.  In which case the local 
% climatological day may run from 6AM-to-6AM.  Local time of observation may 
% change a number of times during the history of a station.  TOB values are most 
% often reported for US stations and are only rarely available in other parts of 
% the world.
% 
% 	Underlying Values Known: The number of data values for which the underlying 
% number of observations that contributed to the current value were reported.  
% Monthly or daily averages often derive from underyling data recorded daily, 
% hourly, or at some other frequency.  When possible, we report the number of 
% underlying values that were combined into the current data point.
% 
% 	Max Value: The highest temperature reported in this record.  Temperature in 
% Celsius. 
% 
% 	Min Value: The lowest temperature reported in this record.  Temperature in 
% Celsius. 
% 
% 	Mean: The mean temperature reported in this record.  Temperature in Celsius. 
% 
% 	Median: The median temperature reported in this record.  Temperature in 
% Celsius. 
% 
% 	First Quartile: The temperature at which 1/4 of the reported data is below 
% this value.  Temperature in Celsius. 
% 
% 	Last Quartile: The temperature at which 1/4 of the reported data is above this 
% value.  Temperature in Celsius. 
% 
% 	Standard Deviation: The standard deviation of the temperature data in degrees 
% Celsius.
% 
% 	Bad Flags: The number of data values in the current data set that quality 
% control processes suggested are bad.
% 
% 
% ------------------------------------
% Station ID, Series Number, Number of Data Points, Earliest Date, Most Recent Date, Unique Times, Missing Values, TOB Values Known, Underyling Values Known, Max Value, Min Value, Mean, Median, First Quartile, Last Quartile, Standard Deviation, Bad Flags
% 
3293	1	138	1928.042	1944.958	138	66	0	0	 37.400	 17.700	 29.146	 29.650	 25.300	 33.500	  4.839	0	
3299	1	147	1928.042	1944.958	147	57	0	0	 31.000	 13.800	 24.971	 25.700	 22.200	 27.700	  3.622	0	
3368	1	12	1971.042	1971.958	12	0	0	0	 32.300	 29.800	 31.267	 31.400	 30.400	 31.800	  0.841	0	
5388	1	992	1875.042	1957.958	992	4	0	0	 42.300	 22.200	 31.282	 31.800	 28.100	 33.700	  3.996	0	
5404	1	60	1952.042	1956.958	60	0	0	0	 31.100	 28.200	 29.585	 29.700	 28.900	 30.100	  0.709	0	
5405	1	143	1878.042	1889.958	143	1	0	0	 29.400	 23.300	 27.118	 27.200	 26.500	 27.800	  1.196	0	
5409	1	189	1892.042	1907.958	189	3	0	0	 30.700	 26.800	 28.896	 29.000	 28.300	 29.500	  0.809	0	
5410	1	60	1908.042	1928.958	60	192	0	0	 30.900	 27.300	 29.055	 29.300	 28.300	 29.600	  0.873	0	
5411	1	36	1874.042	1877.958	36	12	0	0	 28.400	 24.400	 26.644	 26.800	 26.100	 27.200	  0.989	0	
5586	1	371	1933.458	1970.958	371	80	0	0	 36.700	 21.700	 29.696	 30.000	 28.300	 31.100	  1.719	0	
5592	1	878	1863.042	1970.958	878	418	0	0	 34.400	 17.800	 29.468	 29.700	 28.300	 31.100	  2.017	0	
5594	1	376	1897.042	1936.958	376	104	0	0	 36.000	 20.300	 30.707	 31.350	 29.200	 33.000	  3.177	0	
5606	1	134	1852.375	1869.875	134	77	0	0	 31.700	 16.800	 23.879	 23.150	 20.300	 28.000	  4.044	0	
5607	1	216	1936.042	1953.958	216	0	0	0	 32.700	 17.800	 24.470	 24.100	 20.800	 27.900	  3.941	0	
5612	1	152	1942.458	1964.958	152	119	0	0	 34.600	 12.500	 23.787	 24.400	 21.700	 26.700	  4.469	0	
5613	1	146	1942.292	1955.958	146	19	0	0	 40.900	 20.000	 31.807	 32.200	 29.600	 35.200	  4.396	0	
5615	1	111	1943.708	1956.958	111	49	0	0	 49.100	 11.900	 27.657	 26.900	 23.000	 30.000	  7.429	0	
5616	1	170	1942.625	1958.958	170	27	0	0	 44.300	 15.000	 31.382	 31.800	 28.700	 34.900	  4.632	0	
5620	1	176	1942.792	1958.958	176	19	0	0	 26.800	 14.800	 19.385	 19.250	 18.100	 20.500	  2.105	0	
5622	1	121	1942.458	1953.958	121	18	0	0	 33.500	 14.700	 23.149	 23.400	 21.400	 24.600	  2.402	0	
5624	1	56	1945.458	1960.208	56	122	0	0	 35.700	 24.400	 31.930	 32.900	 30.400	 33.600	  2.860	0	
5625	1	168	1944.292	1959.708	168	18	0	0	 27.500	 13.200	 19.323	 19.300	 17.100	 21.400	  2.805	0	
5630	1	224	1942.625	1964.958	224	45	0	0	 36.000	 18.800	 28.483	 29.300	 26.300	 30.700	  3.183	0	
5631	1	102	1943.125	1952.958	102	17	0	0	 27.200	 16.000	 21.797	 22.150	 20.400	 23.700	  2.350	0	
5634	1	171	1942.292	1960.958	171	54	0	0	 35.800	 18.400	 25.240	 24.700	 23.000	 26.600	  3.266	0	
5636	1	169	1943.125	1964.958	169	94	0	0	 33.700	 10.800	 24.988	 25.100	 22.600	 27.700	  3.525	0	
5637	1	236	1942.875	1964.958	236	30	0	0	 21.600	  6.000	 14.882	 15.000	 12.200	 17.600	  3.280	0	
5638	1	172	1943.625	1964.958	172	85	0	0	 29.900	 15.100	 21.674	 22.000	 19.200	 23.800	  3.177	0	
5639	1	204	1942.625	1962.958	204	41	0	0	 37.600	 21.100	 29.851	 30.300	 27.600	 32.000	  3.096	0	
5640	1	133	1942.458	1960.958	133	90	0	0	 33.900	 -6.200	 16.652	 17.500	 13.300	 20.700	  6.705	0	
5641	1	119	1943.542	1958.958	119	67	0	0	 27.500	 12.500	 19.104	 18.500	 17.100	 20.500	  2.863	0	
5642	1	174	1943.125	1960.708	174	38	0	0	 28.400	  6.400	 15.209	 14.800	 13.500	 16.500	  3.010	0	
5644	1	553	1898.292	1964.958	553	248	0	0	 21.700	 11.400	 17.501	 17.600	 16.600	 18.600	  1.618	0	
5645	1	95	1942.292	1964.958	95	178	0	0	 23.000	  9.100	 13.646	 13.200	 12.200	 14.700	  2.323	0	
5647	1	73	1945.125	1961.708	73	127	0	0	 35.700	 18.800	 29.001	 29.700	 27.900	 30.600	  3.102	0	
5649	1	67	1945.375	1957.958	67	85	0	0	 36.400	 17.000	 28.752	 29.900	 28.400	 30.800	  4.426	0	
5652	1	133	1943.125	1960.958	133	82	0	0	 26.600	 12.000	 16.638	 15.800	 14.400	 17.500	  3.252	0	
5668	1	57	1944.042	1949.458	57	9	0	0	 45.400	 23.300	 35.911	 38.900	 29.400	 41.700	  6.531	0	
5730	1	88	1925.292	1934.625	88	25	0	0	234.600	 16.300	 28.198	 24.800	 21.700	 30.600	 22.874	0	
5746	1	123	1924.292	1934.625	123	2	0	0	231.000	 18.300	 25.635	 23.800	 21.100	 27.100	 18.945	0	
5764	1	125	1924.292	1934.625	125	0	0	0	 28.900	 14.800	 22.522	 22.800	 19.900	 25.300	  3.022	0	
5854	1	101	1924.292	1934.625	101	24	0	0	 31.500	 23.800	 28.344	 28.500	 27.400	 29.500	  1.525	0	
5869	1	120	1924.292	1934.625	120	5	0	0	313.400	 23.100	 33.211	 31.500	 28.900	 32.700	 25.926	0	
5886	1	114	1924.292	1934.625	114	11	0	0	 34.000	 23.700	 30.238	 30.300	 29.000	 31.600	  1.751	0	
5897	1	105	1924.292	1934.625	105	20	0	0	 35.400	 27.300	 31.529	 31.400	 30.700	 32.400	  1.677	0	
5913	1	123	1924.292	1934.625	123	2	0	0	 36.100	 28.200	 32.214	 32.300	 31.400	 33.000	  1.470	0	
5918	1	58	1924.458	1930.708	58	18	0	0	 35.000	 25.400	 30.428	 30.400	 29.300	 31.500	  1.770	0	
5927	1	121	1924.292	1934.625	121	4	0	0	 30.500	 23.200	 27.090	 27.100	 26.000	 28.400	  1.802	0	
5965	1	113	1924.292	1934.625	113	12	0	0	218.100	 25.800	 30.073	 28.600	 27.200	 29.400	 17.890	0	
5968	1	79	1924.292	1932.125	79	16	0	0	 36.500	 20.100	 32.314	 32.400	 31.000	 34.100	  2.523	0	
5979	1	91	1924.292	1934.625	91	34	0	0	 31.900	 20.100	 26.166	 26.600	 23.600	 28.500	  2.884	0	
5999	1	72	1924.542	1930.708	72	3	0	0	 32.400	 27.100	 29.382	 29.400	 28.500	 30.200	  1.199	0	
6014	1	94	1924.292	1934.625	94	31	0	0	 31.200	 24.500	 29.181	 29.500	 28.300	 30.100	  1.162	0	
6026	1	111	1924.292	1934.625	111	14	0	0	 37.200	 25.400	 32.971	 32.300	 31.400	 34.700	  2.055	0	
6042	1	114	1924.292	1934.625	114	11	0	0	 37.900	 30.400	 34.411	 34.500	 32.300	 36.600	  2.161	0	
6049	1	98	1924.042	1934.542	98	29	0	0	 37.200	 22.800	 30.705	 30.900	 30.000	 32.300	  2.564	0	
6058	1	105	1924.375	1934.625	105	19	0	0	 34.900	 28.900	 31.377	 31.000	 30.100	 32.500	  1.370	0	
6171	1	575	1891.042	1938.958	575	1	0	0	 36.100	 26.600	 31.185	 31.200	 29.200	 33.000	  2.191	0	
6175	1	741	1878.125	1940.708	741	11	0	0	 35.100	 26.800	 29.585	 29.400	 28.900	 30.200	  1.068	0	
6219	1	621	1887.042	1940.708	621	24	0	0	 37.200	 22.300	 29.849	 30.900	 27.100	 32.100	  3.378	0	
6236	1	389	1903.042	1954.958	389	235	0	0	 36.900	 26.400	 31.757	 31.700	 30.200	 33.200	  2.133	0	
6238	1	93	1899.542	1908.958	93	21	0	0	 34.300	 28.000	 30.611	 30.500	 29.800	 31.300	  1.208	0	
6244	1	180	1901.042	1940.458	180	294	0	0	 39.300	 27.700	 32.574	 32.450	 31.000	 34.000	  2.045	0	
11200	1	107	1951.042	1959.958	107	1	0	0	 30.300	 17.400	 24.436	 24.000	 21.500	 27.600	  3.286	0	
11208	1	1032	1884.042	1973.958	1032	48	0	0	 31.200	 21.300	 25.639	 25.400	 24.100	 27.300	  1.983	0	
11235	1	378	1917.042	1966.958	378	222	0	0	 34.800	 13.700	 22.147	 21.650	 18.100	 26.500	  4.803	0	
11236	1	274	1907.042	1950.958	274	254	0	0	 33.800	 14.400	 23.201	 22.850	 19.000	 27.300	  4.900	0	
11237	1	388	1913.208	1966.958	388	258	0	0	 33.700	 10.200	 19.710	 18.900	 15.900	 23.600	  4.483	0	
11246	1	288	1904.708	1965.958	288	448	0	0	 45.600	 21.900	 36.289	 36.100	 33.600	 39.100	  3.677	0	
11264	1	395	1912.292	1950.958	395	70	0	0	 14.700	  2.400	  8.692	  9.100	  6.100	 11.200	  2.911	0	
11273	1	498	1902.042	1970.958	498	330	0	0	 22.000	  3.200	 10.411	 10.600	  6.900	 13.700	  3.867	0	
11280	1	281	1929.042	1970.958	281	223	0	0	 16.800	  6.500	 11.598	 11.600	  9.800	 13.400	  2.158	0	
11292	1	605	1908.042	1967.958	605	115	0	0	 19.000	  8.000	 12.190	 12.100	 10.300	 14.000	  2.302	0	
11303	1	598	1908.375	1969.958	598	142	0	0	 22.800	  8.400	 15.026	 14.900	 12.200	 17.700	  3.308	0	
11305	1	215	1916.042	1933.958	215	1	0	0	 23.000	  8.700	 14.691	 14.700	 11.100	 17.900	  3.778	0	
11310	1	24	1968.042	1969.958	24	0	0	0	 24.800	 11.000	 16.983	 16.250	 13.200	 19.800	  4.228	0	
11314	1	489	1914.042	1967.958	489	159	0	0	 28.900	  2.700	 16.279	 17.200	 10.200	 21.800	  6.656	0	
11316	1	244	1899.292	1925.375	244	70	0	0	 22.200	 11.100	 15.227	 15.000	 13.600	 16.700	  2.164	0	
11319	1	371	1912.042	1947.958	371	61	0	0	 29.100	 11.400	 19.764	 19.700	 15.500	 23.600	  4.587	0	
11322	1	373	1899.042	1970.958	373	491	0	0	 23.000	 10.600	 15.520	 15.400	 13.600	 17.300	  2.385	0	
11323	1	435	1886.208	1969.958	435	571	0	0	 29.500	 12.000	 18.910	 18.500	 15.100	 22.500	  4.111	0	
11328	1	562	1901.042	1965.958	562	218	0	0	 21.200	 11.300	 15.760	 15.600	 14.000	 17.400	  2.038	0	
11329	1	2	1886.708	1886.792	2	0	0	0	 24.300	 18.900	 21.600	 21.600	 18.900	 24.300	  3.818	0	
11330	1	323	1912.042	1946.958	323	97	0	0	 33.300	 10.300	 21.830	 21.900	 15.800	 27.500	  6.216	0	
11341	1	612	1901.042	1970.958	612	228	0	0	 28.400	 11.800	 18.294	 18.200	 15.800	 20.800	  2.984	0	
11354	1	741	1886.042	1970.958	741	279	0	0	 26.500	 12.300	 17.656	 17.300	 15.900	 19.500	  2.199	0	
11364	1	711	1886.042	1970.958	711	309	0	0	 27.700	 14.200	 20.086	 19.800	 18.000	 22.200	  2.841	0	
11365	1	419	1919.292	1970.958	419	202	0	0	153.200	  8.500	 16.964	 17.200	 15.000	 18.300	  7.036	0	
11372	1	694	1886.042	1969.958	694	314	0	0	 31.100	 13.500	 21.155	 21.100	 18.500	 23.700	  3.392	0	
11373	1	591	1903.792	1970.958	591	216	0	0	 30.900	 15.400	 22.523	 22.300	 20.200	 24.700	  2.975	0	
11380	1	18	1871.292	1872.958	18	3	0	0	 19.000	  5.300	 13.783	 13.850	 11.500	 18.000	  4.231	0	
11542	1	282	1905.042	1940.625	282	146	0	0	 28.900	  1.600	 21.528	 22.600	 18.000	 24.900	  4.236	0	
12540	1	598	1893.708	1946.958	598	42	0	0	 36.800	 -7.600	 19.496	 22.150	  9.000	 30.400	 11.901	0	
12541	1	24	1926.042	1931.958	24	48	0	0	 21.200	  4.400	 13.379	 14.950	  7.400	 18.800	  6.009	0	
12563	1	285	1910.292	1934.958	285	12	0	0	 32.100	 26.300	 29.044	 29.000	 28.300	 29.900	  1.014	0	
12564	1	382	1942.542	1986.958	382	152	0	0	 35.700	 30.300	 32.768	 32.600	 31.900	 33.700	  1.146	0	
12566	1	95	1957.042	1990.625	95	309	0	0	 30.900	 27.400	 29.006	 29.000	 28.300	 29.600	  0.798	0	
12570	1	252	1945.208	1993.125	252	324	0	0	 19.800	 12.100	 15.508	 15.600	 14.800	 16.200	  1.313	0	
12580	1	24	1959.042	1960.958	24	0	0	0	 25.700	 22.800	 23.904	 23.700	 23.200	 24.400	  0.771	0	
12581	1	130	1950.042	1960.958	130	2	0	0	 26.800	 22.000	 24.030	 23.950	 23.400	 24.500	  1.012	0	
12582	1	438	1948.042	1993.125	438	104	0	0	 28.800	 22.000	 24.597	 24.500	 23.900	 25.200	  1.084	0	
12583	1	23	1959.042	1960.875	23	0	0	0	 26.400	 23.300	 24.913	 24.800	 24.300	 25.600	  0.889	0	
12584	1	156	1948.042	1960.958	156	0	0	0	 29.800	 22.800	 25.204	 25.150	 24.500	 25.800	  1.100	0	
12589	1	30	1956.042	1958.708	30	3	0	0	334.000	 29.500	 43.023	 33.250	 31.700	 34.200	 54.979	0	
12591	1	383	1937.542	1990.958	383	259	0	0	 38.500	 26.500	 32.861	 32.900	 31.900	 34.100	  1.851	0	
12592	1	23	1948.042	1956.958	23	85	0	0	 28.200	 24.600	 26.191	 26.200	 25.500	 26.800	  0.836	0	
12595	1	369	1948.042	1991.875	369	158	0	0	 36.800	 19.600	 29.903	 29.900	 29.300	 30.400	  1.621	0	
12598	1	153	1925.042	1957.708	153	240	0	0	 34.800	 26.500	 30.232	 30.100	 29.000	 31.500	  1.753	0	
12600	1	487	1943.375	1991.792	487	95	0	0	 34.800	 26.200	 30.491	 30.400	 29.500	 31.500	  1.501	0	
12609	1	454	1923.042	1960.958	454	2	0	0	 22.600	 16.800	 19.406	 19.400	 18.700	 20.100	  1.010	0	
12610	1	575	1941.208	1993.125	575	49	0	0	 22.600	  2.000	 19.657	 19.700	 19.100	 20.300	  1.378	0	
12619	1	13	1959.625	1960.708	13	1	0	0	  8.900	  6.600	  7.877	  8.000	  7.100	  8.600	  0.736	0	
12621	1	60	1956.042	1960.958	60	0	0	0	 23.400	 19.300	 21.310	 21.300	 20.900	 22.000	  1.005	0	
12622	1	20	1959.375	1960.958	20	0	0	0	 29.800	 28.200	 28.980	 28.900	 28.700	 29.400	  0.481	0	
12623	1	19	1959.042	1960.958	19	5	0	0	 18.700	 13.700	 15.295	 15.100	 14.500	 15.500	  1.198	0	
12624	1	24	1956.042	1960.958	24	36	0	0	 31.600	 29.600	 30.725	 30.700	 30.500	 31.000	  0.442	0	
12625	1	9	1956.292	1956.958	9	0	0	0	 26.200	 24.000	 25.333	 25.700	 24.500	 25.800	  0.768	0	
12628	1	12	1956.042	1956.958	12	0	0	0	 22.600	 18.500	 21.125	 21.350	 20.900	 21.800	  1.318	0	
12635	1	543	1941.292	1991.375	543	59	0	0	 31.600	 24.700	 28.142	 28.100	 27.300	 28.900	  1.109	0	
12638	1	6	1951.375	1951.958	6	2	0	0	 30.200	 27.800	 29.600	 30.050	 29.400	 30.100	  0.927	0	
12639	1	12	1956.042	1956.958	12	0	0	0	 34.300	 32.100	 33.275	 33.200	 32.600	 33.700	  0.693	0	
12640	1	12	1956.042	1956.958	12	0	0	0	 32.900	 29.300	 31.000	 30.950	 30.400	 31.700	  1.041	0	
12644	1	373	1945.042	1987.792	373	141	0	0	 85.800	 27.200	 29.995	 29.600	 28.900	 30.100	  5.112	0	
12645	1	492	1943.042	1990.958	492	84	0	0	 37.300	 28.800	 32.652	 32.500	 31.700	 33.400	  1.298	0	
12651	1	102	1952.042	1960.792	102	4	0	0	 36.600	 28.300	 32.443	 32.600	 31.400	 33.700	  1.643	0	
12652	1	12	1956.042	1956.958	12	0	0	0	 30.400	 27.500	 28.450	 28.000	 27.900	 28.600	  0.924	0	
12653	1	36	1951.042	1955.958	36	24	0	0	 29.800	 22.700	 26.578	 26.450	 25.200	 28.000	  1.757	0	
12655	1	24	1955.042	1956.958	24	0	0	0	 29.300	 23.900	 26.804	 27.050	 25.500	 27.800	  1.480	0	
12658	1	519	1944.125	1990.958	519	44	0	0	 36.200	 26.800	 32.525	 32.700	 31.600	 33.700	  1.798	0	
12659	1	10	1958.042	1958.958	10	2	0	0	 28.400	 27.900	 28.150	 28.200	 28.000	 28.300	  0.172	0	
12661	1	9	1957.292	1957.958	9	0	0	0	 36.800	 32.600	 34.900	 34.900	 32.800	 36.200	  1.560	0	
12662	1	256	1948.042	1987.708	256	221	0	0	 36.900	 29.400	 32.881	 33.100	 31.900	 33.800	  1.308	0	
12666	1	392	1945.458	1984.958	392	83	0	0	 37.100	 29.400	 32.963	 32.800	 31.900	 34.000	  1.471	0	
12669	1	21	1952.292	1960.958	21	84	0	0	 30.500	 28.300	 29.581	 29.600	 29.100	 30.000	  0.620	0	
12671	1	528	1943.042	1990.958	528	48	0	0	 34.700	 29.100	 31.547	 31.400	 30.900	 32.100	  0.987	0	
12673	1	418	1941.375	1990.958	418	178	0	0	 35.900	 28.500	 32.220	 32.200	 31.600	 33.000	  1.224	0	
12678	1	50	1953.708	1958.958	50	14	0	0	 36.600	 30.600	 33.998	 34.100	 33.100	 35.000	  1.434	0	
12679	1	334	1953.042	1986.958	334	74	0	0	 39.700	 28.000	 32.750	 32.500	 31.500	 34.000	  1.573	0	
12682	1	44	1925.042	1950.875	44	267	0	0	 29.400	 17.400	 21.932	 20.650	 18.200	 23.800	  4.147	0	
12683	1	12	1950.042	1950.958	12	0	0	0	 24.500	 22.100	 23.067	 22.750	 22.400	 23.400	  0.865	0	
12684	1	12	1949.042	1949.958	12	0	0	0	 28.600	 23.400	 26.217	 26.850	 24.200	 27.500	  1.923	0	
12685	1	12	1949.042	1949.958	12	0	0	0	 23.100	 18.500	 21.758	 22.100	 20.900	 22.900	  1.365	0	
12686	1	12	1955.042	1955.958	12	0	0	0	 35.000	 30.700	 33.383	 33.700	 32.500	 34.100	  1.250	0	
12687	1	94	1948.042	1955.958	94	2	0	0	 35.100	 29.400	 32.562	 32.600	 31.900	 33.300	  1.125	0	
12688	1	12	1950.042	1950.958	12	0	0	0	 22.000	 19.300	 20.667	 20.700	 19.500	 21.500	  1.052	0	
