% File Generated: 02-Feb-2012 01:27:31
% Dataset Collection: Colonial Era Weather Archive
% Type: TMAX - Monthly
% Version: LATEST
% Dataset Hash: d4007075d4018cc53e3edc08ca9a3e6a
% 
% ------------------------------------
% 
% This file is a plain text export of a portion of the temperature data contained 
% in Berkeley Earth Surface Temperature Analysis.
% 
% The associated dataset name is shown above, while this file should have the 
% name
% 
% 	site_summary.txt
% 
% For general information about this data product, please refer to the associated 
% data set readme file: README.txt
% 
% The current file contains a brief summary of the geolocation data for stations 
% appearing in this dataset.  Information is presented in tab delimited columnar 
% format.  Primary temperature data, secondary data such as quality control 
% flags, and other metadata can be found in other files in the same directory and 
% should be distributed together.
% 
% In addition, the files:
% 
% 	site_detail.txt
% 	site_complete_detail.txt
% 
% Provide additional information detail regarding each site and may be used in 
% place of this file.  The current file is meant as a simple summary for user 
% convenience and only provides basic geolocation info.
% 
% The columns contained in this file are as follows:
% 
% 	Station ID: A unique integer identifying each station.
% 
% 	Latitude: The present day latitude of the station in degrees and decimal 
% fraction of a degree.  Latitudes run from -90 to +90, where negative numbers 
% indicate positions in the southern hemisphere.
% 
% 	Longitude: The present day longitude of the station in degrees and decimal 
% fraction of a degree.  Longitudes run from -180 to +180, where negative numbers 
% indicate positions in the western hemisphere.
% 
% 	Elevation: The reported elevation of the station in meters above mean sea 
% level.
% 
% 
% Note that these locations reflect present station position only.  Information 
% on historical site locations, if available, is provided in the file 
% "site_complete_detail.txt".  Information on the state name, country of 
% residence, various identification, and other station metadata can be found in 
% "site_detail.txt" or "site_complete_detail.txt".
% 
% 
% ------------------------------------
% Station ID, Latitude, Longitude, Elevation (m)
% 
11237	-999.0000	-999.0000	-999.00
11246	  12.2800	  12.4800	 300.00
11264	 -53.7800	 -70.9700	  20.00
11273	 -52.4000	 -68.4000	   5.00
11280	 -46.8300	 -75.6000	  40.00
11292	 -43.5300	 -74.7500	 140.00
11303	 -41.4700	 -72.9400	  61.50
11305	 -41.1200	 -72.9800	 139.00
11310	 -39.6200	 -73.0700	  50.00
11314	 -38.4300	 -71.2500	 900.00
11316	 -38.3500	 -73.9700	  20.00
11319	 -38.0300	 -73.2200	  30.00
11322	 -36.9800	 -73.5300	  79.00
11323	 -36.8300	 -73.0300	  15.00
11328	 -35.6000	 -73.6300	  30.00
11329	 -35.5800	 -71.0800	 337.00
11330	 -35.4300	 -71.6700	  97.00
11341	 -33.6200	 -78.8700	   6.00
11354	 -29.9300	 -71.3700	  25.00
11364	 -27.0500	 -70.2500	  14.00
11365	 -26.5000	 -69.4500	2889.00
11372	 -20.2300	 -70.1500	   8.00
11373	 -18.5000	 -70.3200	 100.00
11380	-999.0000	-999.0000	-999.00
11542	  25.1000	 100.5300	1980.00
12540	-999.0000	-999.0000	-999.00
12541	-999.0000	-999.0000	-999.00
12563	 -12.0800	 -96.9000	   4.00
12564	  -8.7000	 -75.1800	  30.00
12566	  -3.5700	 -76.2800	1020.00
12570	   0.8200	 -77.6300	2961.00
12580	   2.4300	 -76.8000	1750.00
12581	   2.4300	 -76.6000	1789.00
12582	   2.4300	 -76.5800	1730.00
12583	   2.4500	 -76.6700	1730.00
12584	   2.4500	 -76.6000	1738.00
12589	   2.9300	 -75.3000	 442.00
12591	   2.9700	 -75.3000	 439.00
12592	   3.0200	 -76.4700	1115.00
12595	   4.0000	 -76.9500	  50.00
12598	   4.1500	 -73.6300	-999.00
12600	   4.1700	 -73.1200	 423.00
12609	   4.5800	 -74.0700	2645.00
12610	   4.6300	 -74.1000	2556.00
12619	   4.9700	 -75.3500	4200.00
12621	   5.0700	 -75.6800	2153.00
12622	   5.0800	 -75.6500	1120.00
12623	   5.0800	 -75.3700	3250.00
12624	   5.1000	 -76.7000	  35.00
12625	   5.1800	 -75.1800	1870.00
12628	   5.7800	 -72.8800	2550.00
12635	   6.2200	 -75.6000	1490.00
12638	   6.5500	 -74.7800	 950.00
12639	   6.9300	 -73.7700	 114.00
12640	   6.9300	 -73.6700	  44.00
12644	   7.0200	 -74.7200	 630.00
12645	   7.0200	 -73.8000	 126.00
12651	   7.3500	 -72.5500	 215.00
12652	   7.3800	 -76.5200	 132.00
12653	   7.5800	 -72.6300	1235.00
12655	   7.7700	 -72.8200	 870.00
12658	   7.9300	 -72.5200	 250.00
12659	   8.0800	 -73.2200	1394.00
12661	   8.4300	 -73.3000	   1.00
12662	   8.6500	 -72.7000	  50.00
12666	   9.3300	 -75.2800	 166.00
12669	  10.3800	 -75.5200	   4.00
12671	  10.4500	 -75.5200	   2.00
12673	  10.8800	 -74.7800	  14.00
12678	  11.7200	 -72.2300	  23.00
12679	  11.7700	 -72.4500	   1.00
12682	-999.0000	-999.0000	-999.00
12683	-999.0000	-999.0000	-999.00
12684	-999.0000	-999.0000	-999.00
12685	-999.0000	-999.0000	-999.00
12686	-999.0000	-999.0000	-999.00
12687	-999.0000	-999.0000	-999.00
12688	-999.0000	-999.0000	-999.00
12689	-999.0000	-999.0000	-999.00
12690	-999.0000	-999.0000	-999.00
12691	-999.0000	-999.0000	-999.00
12693	-999.0000	-999.0000	-999.00
12694	-999.0000	-999.0000	-999.00
12695	-999.0000	-999.0000	-999.00
12696	-999.0000	-999.0000	-999.00
12697	-999.0000	-999.0000	-999.00
12698	-999.0000	-999.0000	-999.00
12699	-999.0000	-999.0000	-999.00
12700	-999.0000	-999.0000	-999.00
12701	-999.0000	-999.0000	-999.00
12702	-999.0000	-999.0000	-999.00
12703	-999.0000	-999.0000	-999.00
12704	-999.0000	-999.0000	-999.00
12705	-999.0000	-999.0000	-999.00
12706	-999.0000	-999.0000	-999.00
12707	-999.0000	-999.0000	-999.00
12708	-999.0000	-999.0000	-999.00
12709	-999.0000	-999.0000	-999.00
12710	-999.0000	-999.0000	-999.00
12711	-999.0000	-999.0000	-999.00
12712	-999.0000	-999.0000	-999.00
12713	-999.0000	-999.0000	-999.00
12717	 -12.7800	  42.9500	  26.00
12776	   5.2300	  -3.7500	-999.00
12945	  23.1200	 -82.3700	  77.00
12949	  34.6800	  33.0500	  17.00
12953	  34.7600	  32.4100	  70.00
12955	  34.9200	  33.6200	  11.00
12957	  35.0300	  33.8800	  24.00
12961	  35.1200	  33.9500	  23.00
12964	  35.1500	  33.3700	 155.00
12971	  35.3400	  33.3100	  18.00
13138	  11.5000	  40.7200	   3.00
13153	  15.3000	 -61.3800	  18.00
13186	-999.0000	-999.0000	-999.00
13198	  -4.0000	 -79.2800	2248.00
13201	  -3.2800	 -79.9300	   4.00
13207	  -2.8800	 -78.6500	2532.00
13220	  -1.7800	 -79.4500	   5.00
13228	  -1.2700	 -78.1700	3100.00
13229	  -1.2300	 -78.6200	2540.00
13245	  -0.8200	 -77.7200	2983.00
13258	  -0.2300	 -78.4800	2817.00
13278	   2.4000	 -78.0300	1015.00
13299	  28.2300	  33.6200	   1.00
13339	  13.4000	 -89.2200	 682.00
13362	-999.0000	-999.0000	-999.00
13429	-999.0000	-999.0000	-999.00
13430	-999.0000	-999.0000	-999.00
13432	 -60.7200	 -44.7800	   7.00
13433	 -54.2700	 -36.5000	   4.00
13437	 -51.6800	 -57.7000	  21.00
13439	-999.0000	-999.0000	-999.00
13440	-999.0000	-999.0000	-999.00
13441	-999.0000	-999.0000	-999.00
13442	-999.0000	-999.0000	-999.00
13443	-999.0000	-999.0000	-999.00
13444	-999.0000	-999.0000	-999.00
13445	-999.0000	-999.0000	-999.00
13475	   7.3800	 151.9000	  32.00
13483	   9.4800	 138.1300	  32.00
13506	 -18.2300	 178.8700	-999.00
14017	   5.2700	 -54.5300	  40.00
14022	 -23.1200	-134.9500	   3.00
14029	 -17.5300	-151.9000	   6.00
14030	 -17.5300	-149.5700	  20.00
14032	 -16.7300	-151.4300	   2.00
14038	  -8.9200	-140.0800	   5.00
14039	-999.0000	-999.0000	-999.00
14066	  13.4000	 -16.6000	   2.00
14069	  13.4800	  16.6700	  16.00
14633	   5.5300	  -0.2000	  65.00
14653	  36.1000	  -5.3500	 120.00
14654	  36.1000	  -5.3500	  14.00
14655	  36.1100	  -5.3500	  16.00
14657	-999.0000	-999.0000	-999.00
14858	  12.0500	 -61.7300	 155.00
14860	  12.1500	 -61.6200	   7.00
14862	  16.0200	 -64.0300	 533.00
14863	  16.2300	 -61.8500	   4.00
14895	  14.5800	 -90.5300	1494.00
14898	  14.6800	 -92.9200	1480.00
14931	  11.5700	 -15.4300	   9.00
14945	   6.4700	 -58.2500	  29.00
14952	  18.5500	 -72.3300	  37.00
14954	  18.5700	 -74.7000	  36.00
15108	  15.4200	  73.7800	-999.00
15109	  15.4700	  73.8200	  60.00
15126	  17.6800	  75.9300	 484.00
15144	  20.4200	  72.0800	  28.00
15146	  20.7000	  71.0000	  28.00
15153	  21.2500	  81.6800	 293.00
15155	  21.6500	  88.0800	   8.00
15182	  23.2500	  69.7000	 120.00
15186	  23.3800	  85.3300	 649.00
15194	  23.7200	  90.4500	   7.00
15205	  24.6000	  72.7200	1202.00
15212	  25.0300	  79.4800	 231.00
15234	  26.4700	  74.6200	 491.00
15243	  26.7700	  83.3000	  78.00
15261	  28.3500	  79.4000	 173.00
15268	  29.8700	  77.9300	 270.00
15290	 -10.1700	 123.5700	   3.00
15320	  -8.1500	 113.7300	  83.00
15326	  -7.9000	 112.9200	1735.00
15346	  -7.5700	 109.5700	  13.00
15359	  -7.2700	 112.7500	   7.00
15373	  -6.9200	 107.6000	 730.00
15381	  -6.7500	 106.9700	3023.00
15382	  -6.7500	 107.0200	1400.00
15383	  -6.7500	 107.0500	1110.00
15389	  -6.6000	 106.8000	 240.00
15412	  -6.0800	 106.8500	-999.00
15423	  -5.1300	 119.4700	   2.00
15443	  -3.7000	 128.1700	   4.00
15511	  -0.3000	 100.3700	 920.00
15553	   3.5800	  98.6800	  25.00
15577	-999.0000	-999.0000	-999.00
15602	-999.0000	-999.0000	-999.00
15605	-999.0000	-999.0000	-999.00
15616	-999.0000	-999.0000	-999.00
15672	  31.0000	  61.5000	 610.00
15730	  35.6800	  51.3300	-999.00
15782	-999.0000	-999.0000	-999.00
15783	-999.0000	-999.0000	-999.00
15822	  33.4200	  43.2800	  50.00
15912	  31.7200	  34.9800	 320.00
15915	  31.8500	  35.4500	 250.00
15916	  31.8800	  34.8800	  76.00
15932	  32.9300	  35.0800	  19.00
15937	-999.0000	-999.0000	-999.00
16221	  17.9700	 -76.7800	 540.00
16222	  18.1000	 -76.7000	1158.00
16224	  18.1000	 -76.6300	1496.00
16227	-999.0000	-999.0000	-999.00
16228	-999.0000	-999.0000	-999.00
16229	-999.0000	-999.0000	-999.00
16230	-999.0000	-999.0000	-999.00
16231	-999.0000	-999.0000	-999.00
16232	-999.0000	-999.0000	-999.00
16233	-999.0000	-999.0000	-999.00
16266	  27.0800	 142.1800	   4.00
16856	  -4.0700	  39.6700	  15.00
16895	 -10.4300	-161.0200	   2.00
17086	  37.4800	 126.6200	-999.00
17243	  14.8800	 104.4800	 105.00
17253	  16.5300	 102.3700	-999.00
17264	  17.9300	 100.1700	 284.00
17276	  19.3800	 101.1200	2000.00
17280	  19.8800	  99.7800	 250.00
17332	  33.5200	  36.2700	 722.00
17333	  33.8000	  35.5000	  24.00
17336	  33.8000	  35.9200	 920.00
17340	  33.8500	  35.5700	  91.00
17343	  33.9000	  35.4700	  34.00
17345	  34.4300	  35.8500	   1.00
17347	  34.5500	  38.2800	 420.00
17348	  34.5800	  36.5800	 500.00
17349	  35.3300	  40.1500	 213.00
17350	  36.2000	  37.1700	 380.00
17351	  36.5000	  40.7500	 220.00
17353	 -29.8200	  27.4800	1575.00
17361	-999.0000	-999.0000	-999.00
17390	  32.1300	   9.5000	 360.00
17464	 -23.1800	  46.0300	 795.00
17465	 -22.8800	  45.6000	  10.00
17468	 -22.2500	  43.9200	 868.00
17471	 -21.4500	  44.7800	1146.00
17488	 -14.8300	  50.2300	   5.00
17489	 -14.6500	  45.5800	  10.00
17538	   2.7200	 101.9300	  64.00
17539	   3.0000	 101.4200	   4.00
17545	   3.2500	 101.3000	  60.00
17546	   3.4500	 102.4300	  50.00
17548	   3.5300	 103.4700	   3.00
17550	   3.7200	 101.7300	1301.00
17551	   3.7800	 101.8500	 158.00
17553	   4.1800	 102.0500	-999.00
17560	   4.8700	 100.7300	  18.00
17564	   5.3700	 100.5000	  13.00
17565	   5.4000	 100.3300	   6.00
17568	   5.7200	 101.0000	-999.00
17577	-999.0000	-999.0000	-999.00
17578	-999.0000	-999.0000	-999.00
17579	-999.0000	-999.0000	-999.00
17580	-999.0000	-999.0000	-999.00
17581	-999.0000	-999.0000	-999.00
17582	-999.0000	-999.0000	-999.00
17583	-999.0000	-999.0000	-999.00
17584	-999.0000	-999.0000	-999.00
17585	-999.0000	-999.0000	-999.00
17626	  35.8800	  14.5000	  56.00
17627	  35.8800	  14.5000	  56.00
17628	  35.9000	  14.5200	  34.00
17630	  35.9200	  14.4800	-999.00
17633	-999.0000	-999.0000	-999.00
17637	   5.9200	 169.6300	   6.00
17665	  14.6000	 -63.4300	   4.00
17669	-999.0000	-999.0000	-999.00
17699	-999.0000	-999.0000	-999.00
17700	-999.0000	-999.0000	-999.00
18293	  16.7000	 -62.2000	  40.00
18317	  32.3000	  -9.2200	  40.00
18324	  33.0000	  -7.6200	 375.00
18325	  33.2500	  -8.4000	  55.00
18332	  33.6200	  -7.5800	  17.00
18335	  34.0000	  -6.8300	  65.00
18352	  35.5800	  -6.8300	-999.00
18371	 -20.9700	  35.0000	-999.00
18373	 -19.2700	  34.2000	  71.00
18377	 -18.4000	  35.0200	 300.00
18414	 -22.9400	  14.4400	-999.00
18449	-999.0000	-999.0000	-999.00
18700	   4.9700	   8.3200	  12.00
18763	  15.2300	 145.7700	 206.00
19203	  23.5800	  58.2700	   6.00
19316	-999.0000	-999.0000	-999.00
19367	   9.3700	 -82.2500	  50.00
19372	-999.0000	-999.0000	-999.00
19373	-999.0000	-999.0000	-999.00
19374	-999.0000	-999.0000	-999.00
19383	  -9.4800	 147.1500	  38.00
19429	-999.0000	-999.0000	-999.00
19485	 -17.1800	 -70.9300	1367.00
19486	 -16.4500	 -71.8000	1552.00
19487	 -16.4000	 -71.5200	2330.00
19494	 -14.7800	 -70.7200	3190.00
19498	 -13.5200	 -71.9500	3365.00
19499	 -13.3000	 -72.2000	2815.00
19503	 -13.1200	 -76.2000	 112.00
19508	 -12.0800	 -76.9500	 251.00
19509	 -12.0700	 -79.3500	 159.00
19510	 -12.0700	 -77.1700	  13.00
19512	 -12.0300	 -77.0300	 137.00
19513	 -12.0300	 -75.3300	3250.00
19517	 -11.7300	 -75.4500	4405.00
19518	 -11.5200	 -75.9300	3712.00
19520	 -11.3200	 -77.3700	 250.00
19522	 -10.9200	 -75.6700	4400.00
19530	  -9.1500	 -75.8800	 670.00
19534	  -7.9000	 -79.2000	  51.00
19535	  -7.6800	 -79.4300	   4.00
19536	  -7.6800	 -79.1800	 158.00
19537	  -7.2500	 -79.4800	 100.00
19540	  -7.0700	 -79.5700	 150.00
19541	  -6.9000	 -79.9000	  16.00
19552	  -4.4500	 -81.1500	  20.00
19557	-999.0000	-999.0000	-999.00
19594	  12.0700	 124.6000	   4.00
19608	  14.0000	 121.9200	   7.00
19613	  14.1200	 121.0200	  10.00
19629	  15.3700	 120.9700	  20.00
19636	  16.5800	 120.7200	1512.00
19638	  17.5800	 121.6500	  23.00
19642	  18.2000	 120.5800	  10.00
19814	  37.7700	 -25.6500	-999.00
19815	  37.8200	 -25.5500	-999.00
19824	  38.6500	 -27.2300	  48.00
19839	  39.4400	 -31.1200	-999.00
19857	-999.0000	-999.0000	-999.00
19961	-999.0000	-999.0000	-999.00
19962	-999.0000	-999.0000	-999.00
22277	   5.7200	  15.9200	  12.00
22358	  14.6700	 -17.4500	-999.00
22367	-999.0000	-999.0000	-999.00
22398	 -37.2500	  27.4300	   5.00
22415	-999.0000	-999.0000	-999.00
22419	   2.0200	 103.3200	-999.00
22533	   1.1100	  44.0300	   6.00
22536	   2.3600	  45.3900	  95.00
22537	   2.7700	  45.5100	 108.00
22539	   3.7500	  42.5800	 193.00
22540	   4.1200	  43.7500	 497.00
22543	   4.7300	  45.2000	 172.00
22545	   5.3500	  48.5300	  12.00
22959	   6.8000	  80.8000	1890.00
22973	   8.3000	  73.1300	   2.00
22986	  13.1500	 -61.2300	  24.00
22987	  13.1500	 -61.2300	  24.00
22991	  13.7800	 -61.0500	 152.00
22992	  14.0000	 -61.0000	 227.00
22993	  14.0100	 -61.0000	   3.00
22995	  14.0200	 -61.0000	   3.00
23065	-999.0000	-999.0000	-999.00
23066	-999.0000	-999.0000	-999.00
23067	-999.0000	-999.0000	-999.00
23068	-999.0000	-999.0000	-999.00
23069	-999.0000	-999.0000	-999.00
23089	 -26.3200	  31.1500	1158.00
23827	  14.7500	  98.6200	-999.00
23849	  15.6200	 101.1200	-999.00
23913	-999.0000	-999.0000	-999.00
23914	-999.0000	-999.0000	-999.00
23916	-999.0000	-999.0000	-999.00
23917	-999.0000	-999.0000	-999.00
23922	   8.2000	   0.5700	 710.00
23940	  -8.5300	-172.5200	   2.00
23946	  10.6300	 -61.4000	  16.00
23947	  10.6700	 -61.5200	  20.00
23951	  11.1500	 -60.7200	  93.00
23953	-999.0000	-999.0000	-999.00
23986	  36.7800	   7.8200	  43.00
24033	  37.0000	  33.0000	  25.00
24108	  38.4300	  27.1500	  20.00
24109	  38.4400	   1.8100	-999.00
24124	  38.6700	  29.7500	 883.00
24187	  39.7300	  36.9800	1275.00
24189	  39.7800	  30.5300	 796.00
24220	  40.1700	  26.4000	  15.00
24266	  41.0300	  26.6500	  75.00
24288	  41.3300	  34.0000	  40.00
24375	-999.0000	-999.0000	-999.00
24376	-999.0000	-999.0000	-999.00
26115	  28.2500	-177.3700	   6.00
43913	 -34.8500	 -58.5300	  29.00
43914	 -34.8500	 -56.2000	  24.00
44020	 -19.5000	 170.2200	-999.00
44027	 -15.5200	 167.1300	 152.00
44060	   9.7500	 -68.1800	  68.00
44079	  10.5500	  -4.7700	   8.00
44089	-999.0000	-999.0000	-999.00
44090	-999.0000	-999.0000	-999.00
44092	-999.0000	-999.0000	-999.00
44093	-999.0000	-999.0000	-999.00
44094	-999.0000	-999.0000	-999.00
44095	-999.0000	-999.0000	-999.00
44097	-999.0000	-999.0000	-999.00
44099	   8.2700	 104.2500	   7.00
44104	   9.6500	 103.6700	-999.00
44110	  10.3300	 104.7500	 150.00
44116	  10.7800	 106.7000	  11.00
44130	  11.1300	 104.2700	   8.00
44132	  11.2700	 106.6300	 175.00
